,Date,-9t,-8t,-7t,-6t,-5t,-4t,-3t,-2t,-1t,0t,1t,2t,3t,4t,5t,6t,7t,8t,9t,10t
0,2006-01-04,49.63999938964844,49.9900016784668,49.95000076293945,49.97999954223633,50.1500015258789,49.66999816894531,49.68000030517578,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094
1,2006-01-05,49.9900016784668,49.95000076293945,49.97999954223633,50.1500015258789,49.66999816894531,49.68000030517578,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477
2,2006-01-06,49.95000076293945,49.97999954223633,50.1500015258789,49.66999816894531,49.68000030517578,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633
3,2006-01-09,49.97999954223633,50.1500015258789,49.66999816894531,49.68000030517578,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633,50.099998474121094
4,2006-01-10,50.1500015258789,49.66999816894531,49.68000030517578,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633,50.099998474121094,50.43999862670898
5,2006-01-11,49.66999816894531,49.68000030517578,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633,50.099998474121094,50.43999862670898,50.4900016784668
6,2006-01-12,49.68000030517578,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633,50.099998474121094,50.43999862670898,50.4900016784668,50.66999816894531
7,2006-01-13,49.31999969482422,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633,50.099998474121094,50.43999862670898,50.4900016784668,50.66999816894531,51.0
8,2006-01-17,49.29999923706055,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633,50.099998474121094,50.43999862670898,50.4900016784668,50.66999816894531,51.0,50.90999984741211
9,2006-01-18,50.040000915527344,50.25,50.45000076293945,50.849998474121094,50.79999923706055,50.95000076293945,50.959999084472656,50.83000183105469,50.54999923706055,50.45000076293945,50.599998474121094,50.61999893188477,49.97999954223633,50.099998474121094,50.43999862670898,50.4900016784668,50.66999816894531,51.0,50.90999984741211,50.77000045776367
