,Date,-9t,-8t,-7t,-6t,-5t,-4t,-3t,-2t,-1t,0t,1t,2t,3t,4t,5t,6t,7t,8t,9t,10t
0,2010-10-05,51.84000015258789,51.06000137329102,51.540000915527344,52.09000015258789,51.599998474121094,51.849998474121094,52.25,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469
1,2010-10-06,51.06000137329102,51.540000915527344,52.09000015258789,51.599998474121094,51.849998474121094,52.25,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477
2,2010-10-07,51.540000915527344,52.09000015258789,51.599998474121094,51.849998474121094,52.25,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523
3,2010-10-08,52.09000015258789,51.599998474121094,51.849998474121094,52.25,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211
4,2010-10-11,51.599998474121094,51.849998474121094,52.25,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367
5,2010-10-12,51.849998474121094,52.25,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688
6,2010-10-13,52.25,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102
7,2010-10-14,52.27999877929688,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211
8,2010-10-15,51.91999816894531,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688
9,2010-10-18,52.11999893188477,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25
10,2010-10-19,52.56999969482422,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422
11,2010-10-20,52.849998474121094,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211
12,2010-10-21,52.58000183105469,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578
13,2010-10-22,52.91999816894531,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844
14,2010-10-25,52.70000076293945,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844
15,2010-10-26,53.459999084472656,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633
16,2010-10-27,53.45000076293945,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0
17,2010-10-28,53.040000915527344,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313
18,2010-10-29,53.38999938964844,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578
19,2010-11-01,53.33000183105469,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656
20,2010-11-02,53.36999893188477,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688
21,2010-11-03,53.88000106811523,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313
22,2010-11-04,53.65999984741211,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945
23,2010-11-05,54.02000045776367,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211
24,2010-11-08,53.52999877929688,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102
25,2010-11-09,53.56000137329102,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789
26,2010-11-10,53.90999984741211,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668
27,2010-11-11,53.77999877929688,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688
28,2010-11-12,54.25,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668
29,2010-11-15,54.31999969482422,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344
30,2010-11-16,54.15999984741211,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211
31,2010-11-17,55.18000030517578,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25
32,2010-11-18,55.63999938964844,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668
33,2010-11-19,55.63999938964844,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656
34,2010-11-22,55.72999954223633,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656,56.5099983215332
35,2010-11-23,55.0,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656,56.5099983215332,56.09000015258789
36,2010-11-24,54.97000122070313,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656,56.5099983215332,56.09000015258789,56.349998474121094
37,2010-11-26,54.93000030517578,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656,56.5099983215332,56.09000015258789,56.349998474121094,56.59000015258789
38,2010-11-29,54.959999084472656,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656,56.5099983215332,56.09000015258789,56.349998474121094,56.59000015258789,56.91999816894531
39,2010-11-30,54.27999877929688,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656,56.5099983215332,56.09000015258789,56.349998474121094,56.59000015258789,56.91999816894531,56.790000915527344
40,2010-12-01,53.72000122070313,54.45000076293945,54.40999984741211,54.56000137329102,54.09000015258789,54.4900016784668,54.27999877929688,53.9900016784668,53.790000915527344,54.90999984741211,55.25,55.7400016784668,55.959999084472656,56.5099983215332,56.09000015258789,56.349998474121094,56.59000015258789,56.91999816894531,56.790000915527344,56.709999084472656
